Humidity;Temperature;Machine1,RawMaterialFeederParameter,U,Actual;Machine1,Zone1Temperature,C,Actual;Machine1,Zone2Temperature,C,Actual;Machine1,MotorAmperage,U,Actual;Machine1,MotorRPM,C,Actual;Machine1,MaterialPressure,U,Actual;Machine1,MaterialTemperature,U,Actual;Machine1,ExitZoneTemperature,C,Actual;Machine2,RawMaterial,Property1;Machine2,RawMaterial,Property2;Machine2,RawMaterial,Property3;Machine2,RawMaterial,Property4;Machine2,RawMaterialFeederParameter,U,Actual;Machine2,Zone1Temperature,C,Actual;Machine2,Zone2Temperature,C,Actual;Machine2,MotorAmperage,U,Actual;Machine2,MotorRPM,C,Actual;Machine2,MaterialPressure,U,Actual;Machine2,MaterialTemperature,U,Actual;Machine2,ExitZoneTemperature,C,Actual;Machine3,RawMaterialFeederParameter,U,Actual;Machine3,Zone1Temperature,C,Actual;Machine3,Zone2Temperature,C,Actual;Machine3,MotorAmperage,U,Actual;Machine3,MotorRPM,C,Actual;Machine3,MaterialPressure,U,Actual;Machine3,MaterialTemperature,U,Actual;Machine3,ExitZoneTemperature,C,Actual;FirstStage,CombinerOperation,Temperature1,U,Actual;FirstStage,CombinerOperation,Temperature2,U,Actual;FirstStage,CombinerOperation,Temperature3,C,Actual;Delta KC1;Delta KC2;Delta KC3;Delta KC4;Delta KC5;Delta KC6;Delta KC7;Delta KC8;Delta KC9;Delta KC10;Delta KC11;Delta KC12
16.95;23.86;1264.07;72.2;71.4;78.3;10.58;432.41;80.7;75.1;12.59;236;601.11;257;204.69;68.97;69.08;72.56;13.9;228.02;75.6;60;199.85;78;78.1;345.03;13.68;241.28;69.1;65;104.8;67.3;80;-0.92;-22.74;-1.22;-0.309999999999999;0.0800000000000054;-2.74;-2.09;-0.11;-0.27;-0.870000000000001;-0.77;-0.33
16.95;23.86;1269.71;72.2;71.4;76.96;10.45;422.05;80.7;75.1;12.59;236;601.11;257;215.66;68.99;69.08;72.94;13.86;226.98;75.6;60;207.23;78;78.2;346.09;13.76;241.28;69.1;65;104.8;67.3;80;-0.92;-22.74;-1.22;-0.309999999999999;0.0800000000000054;-2.74;-2.09;-0.11;-0.27;-0.870000000000001;-0.77;-0.33
16.95;23.86;1260.82;72.2;71.4;77.09;10.52;425.88;80.7;75.1;12.59;236;601.11;257;189.73;69;69.07;73.06;13.87;229.28;75.6;59.9;210.27;78;78.2;338.51;13.73;241.27;69.1;65;104.9;67.5;80;-0.92;-22.74;-1.22;-0.309999999999999;0.0800000000000054;-2.74;-2.09;-0.11;-0.27;-0.870000000000001;-0.77;-0.33
16.95;23.86;1267.8;72.2;71.4;76.96;10.42;424.33;80.7;75.1;12.59;236;601.11;257;194.78;68.97;69.04;72.69;13.87;231.93;75.6;59.8;199.14;78;78.2;341.9;13.61;241.29;69.1;65;104.9;67.4;80;-0.93;-22.74;-1.27;-0.309999999999999;0.109999999999999;-2.74;-2;-0.0700000000000003;-0.240000000000002;-0.859999999999999;-0.67;-0.34
16.95;23.86;1286.68;72.2;71.4;78.44;10.48;426.68;80.7;75.1;12.59;236;601.11;257;194.88;68.98;69.06;72.44;13.89;232.93;75.6;59.8;189.36;78;78.2;333.27;13.67;241.29;69.1;65;104.9;67.5;80;-0.93;-22.74;-1.27;-0.309999999999999;0.109999999999999;-2.74;-2;-0.0700000000000003;-0.240000000000002;-0.859999999999999;-0.67;-0.34
16.95;23.86;1277.01;72.2;71.4;79.11;10.52;425.16;80.7;75.1;12.59;236;601.11;257;212.57;68.96;69.06;72.5;13.94;230.05;75.6;59.8;202.14;78;78.2;345.32;13.77;241.33;69.1;65;105.2;67.6;80;-0.949999999999999;-22.74;-1.31;-0.329999999999998;0.0600000000000023;-2.74;-2.17;-0.0700000000000003;-0.240000000000002;-0.949999999999999;-0.630000000000001;-0.33
16.95;23.86;1267.81;72.2;71.3;78.44;10.52;433.68;80.7;75.1;12.59;236;601.11;257;205.47;68.98;69.06;72.94;13.9;228.62;75.7;59.7;200.84;78;78.2;345.7;13.86;241.32;69.1;65;105.2;67.6;80;-0.949999999999999;-22.74;-1.31;-0.329999999999998;0.0600000000000023;-2.74;-2.17;-0.0700000000000003;-0.240000000000002;-0.949999999999999;-0.630000000000001;-0.33
16.95;23.86;1279.13;72.2;71.3;77.76;10.48;427.18;80.7;75.1;12.59;236;601.11;257;204.08;68.96;69.06;72.94;13.86;232.1;75.5;59.7;184.12;78;78.2;334.12;13.63;241.29;69.1;65;105.2;67;80;-0.949999999999999;-22.74;-1.35;-0.349999999999998;0.100000000000001;-2.74;-2.11;-0.0500000000000003;-0.25;-0.859999999999999;-0.75;-0.34
16.95;23.86;1292.45;72.2;71.3;77.63;10.48;419.71;80.7;75.1;12.59;236;601.11;257;191.92;68.99;69.11;72.56;13.86;232.65;75.7;59.7;190.98;78;78.2;334.7;13.72;241.27;69.1;65;105.2;67.4;80;-0.949999999999999;-22.74;-1.35;-0.349999999999998;0.100000000000001;-2.74;-2.11;-0.0500000000000003;-0.25;-0.859999999999999;-0.75;-0.34
16.95;23.86;1311.64;72.2;71.3;77.9;10.52;425.94;80.7;75.1;12.59;236;601.11;257;214.09;69;69.08;72.69;13.87;228.48;75.5;59.7;184.9;78;78.2;338.73;13.74;241.83;69.1;65;105.2;67.4;80;-0.949999999999999;-22.74;-1.33;-0.32;0.0400000000000063;-2.74;-2.08;-0.0700000000000003;-0.260000000000002;-0.890000000000001;-0.56;-0.350000000000001
16.95;23.86;1271.05;72.2;71.3;78.44;10.52;426.74;80.7;75.1;12.59;236;601.11;257;215.26;68.97;69.06;72.69;13.91;226.85;75.7;59.6;209.94;78;78.2;343.26;13.77;241.3;69.1;65;105.2;67.2;80;-0.949999999999999;-22.74;-1.33;-0.32;0.0400000000000063;-2.74;-2.08;-0.0700000000000003;-0.260000000000002;-0.890000000000001;-0.56;-0.350000000000001
16.95;23.86;1254.9;72.2;71.3;78.3;10.55;428.35;80.7;75.1;12.59;236;601.11;257;224.53;68.98;69.07;73.06;13.85;231.18;75.7;59.6;191.77;78;78.1;347.91;13.59;241.33;69.1;65;104.9;67.2;80;-0.949999999999999;-22.74;-1.33;-0.32;0.0400000000000063;-2.74;-2.08;-0.0700000000000003;-0.260000000000002;-0.890000000000001;-0.56;-0.350000000000001
16.95;23.86;1261.83;72.2;71.3;77.36;10.48;421.64;80.7;75.1;12.59;236;601.11;257;209.78;68.97;69.06;72.69;13.95;232.58;75.5;59.7;198.72;78;78.1;340.99;13.54;241.31;69.1;65;104.9;67.3;80;-0.99;-22.74;-1.29;-0.32;0.0800000000000054;-2.74;-2.05;-0.0600000000000001;-0.27;-0.82;-0.680000000000001;-0.32
16.95;23.86;1267.85;72.2;71.3;77.22;10.55;430.57;80.7;75.1;12.59;236;601.11;257;207.18;68.96;69.08;72.5;13.87;226.9;75.7;59.7;210.52;78;78.1;338.18;13.44;241.3;69.1;65;104.9;67.2;80;-0.99;-22.74;-1.29;-0.32;0.0800000000000054;-2.74;-2.05;-0.0600000000000001;-0.27;-0.82;-0.680000000000001;-0.32
16.95;23.86;1262.03;72.3;71.3;76.69;10.48;422.09;80.7;75.1;12.59;236;601.11;257;177.94;68.97;69.06;72.69;13.87;226.02;75.5;59.7;182.34;78;78.1;338.31;13.76;241.27;69.1;65;104.9;66.9;80.1;-0.949999999999999;-22.74;-1.31;-0.349999999999998;0.0300000000000011;-2.74;-2.14;-0.0600000000000001;-0.27;-0.870000000000001;-0.610000000000001;-0.36
16.95;23.86;1259.22;72.3;71.3;77.76;10.45;427.46;80.7;75.1;12.59;236;601.11;257;206.11;68.96;69.08;72.75;13.93;229.88;75.7;59.8;206.26;78;78;341.66;13.76;241.29;69.1;65;104.9;67.2;80.1;-0.949999999999999;-22.74;-1.31;-0.349999999999998;0.0300000000000011;-2.74;-2.14;-0.0600000000000001;-0.27;-0.870000000000001;-0.610000000000001;-0.36
16.95;23.86;1256.89;72.3;71.3;79.24;10.48;425.91;80.7;75.1;12.59;236;601.11;257;193.95;69.01;69.09;72.88;13.96;232.32;75.5;59.8;217.9;78;78;341.32;13.72;240.53;69.1;65;104.9;67.5;80.1;-0.99;-22.74;-1.3;-0.349999999999998;0.0200000000000031;-2.74;-2.14;-0.0800000000000001;-0.300000000000001;-0.91;-0.73;-0.33
16.95;23.86;1262.2;72.3;71.3;78.7;10.52;432.08;80.7;75.1;12.59;236;601.11;257;205.82;68.98;69.08;72.5;13.91;231.53;75.5;59.9;221.2;78;78;340.86;13.59;241.31;69.1;65;104.9;67.1;80.1;-0.99;-22.74;-1.3;-0.349999999999998;0.0200000000000031;-2.74;-2.14;-0.0800000000000001;-0.300000000000001;-0.91;-0.73;-0.33
16.95;23.86;1261.06;72.3;71.3;77.63;10.45;422.54;80.7;75.1;12.59;236;601.11;257;204.07;68.97;69.07;72.69;13.85;229.57;75.7;59.9;223.96;78;78;333.25;13.82;241.25;69.1;65;104.9;67.4;80.1;-0.99;-22.74;-1.3;-0.349999999999998;0.0200000000000031;-2.74;-2.14;-0.0800000000000001;-0.300000000000001;-0.91;-0.73;-0.33
16.95;23.86;1262.87;72.3;71.3;78.57;10.52;429.15;80.7;75.1;12.59;236;601.11;257;195.79;68.97;69.08;72.94;13.83;228.72;75.5;60;199.55;78;77.9;337.44;13.74;240.98;69.1;65;104.9;67.4;80.1;-0.970000000000001;-22.74;-1.34;-0.329999999999998;0.0600000000000023;-2.74;-2.1;-0.0700000000000003;-0.280000000000001;-0.789999999999999;-0.720000000000001;-0.3
16.95;23.86;1254.31;72.3;71.3;77.76;10.45;424.36;80.7;75.1;12.59;236;601.11;257;203.19;69;69.07;72.56;13.89;231.88;75.7;60.1;185.21;78;77.9;340.04;13.73;240.55;69.1;65;105;67.9;80.1;-0.960000000000001;-22.74;-1.34;-0.329999999999998;0.0500000000000043;-2.74;-2.03;-0.04;-0.25;-0.870000000000001;-0.69;-0.32
16.95;23.86;1260.85;72.3;71.3;78.84;10.52;428.21;80.7;75.1;12.59;236;601.11;257;190;68.99;69.09;72.5;13.9;233.05;75.5;60.1;210.46;78;77.9;340.01;13.63;240.55;69.1;65;105;68.1;80.1;-0.960000000000001;-22.74;-1.34;-0.329999999999998;0.0500000000000043;-2.74;-2.03;-0.04;-0.25;-0.870000000000001;-0.69;-0.32
16.95;23.86;1258.9;72.3;71.3;78.44;10.52;425.93;80.7;75.1;12.59;236;601.11;257;201.56;68.99;69.06;72.56;13.92;229.28;75.6;60.2;201.67;78;77.9;347.7;13.74;241.3;69.1;65;105;68.1;80.1;-0.960000000000001;-22.74;-1.34;-0.329999999999998;0.0500000000000043;-2.74;-2.03;-0.04;-0.25;-0.870000000000001;-0.69;-0.32
16.95;23.86;1259.67;72.3;71.3;77.49;10.52;435.62;80.7;75.1;12.59;236;601.11;257;205.86;68.98;69.06;72.94;13.86;227.72;75.7;60.2;218.09;78;77.9;339.56;13.82;240.55;69.1;65;105;68.1;80.1;-0.960000000000001;-22.74;-1.31;-0.289999999999999;0.0900000000000034;-2.74;-2.09;-0.0500000000000003;-0.23;-0.91;-0.69;-0.37
16.95;23.86;1275.84;72.3;71.3;77.22;10.52;426.65;80.7;75.1;12.59;236;601.11;257;202.91;68.97;69.09;72.94;13.91;231.35;75.6;60.3;202.1;78;77.9;343.81;13.39;240.94;69.1;65;105;67.9;80.1;-0.960000000000001;-22.74;-1.31;-0.289999999999999;0.0900000000000034;-2.74;-2.09;-0.0500000000000003;-0.23;-0.91;-0.69;-0.37
16.95;23.86;1264.97;72.3;71.3;76.82;10.48;420.54;80.7;75.1;12.59;236;601.11;257;195.29;68.99;69.08;72.69;13.94;232.62;75.7;60.3;199.27;78;77.9;341.42;13.61;241.1;69.1;65;105;67.6;80.1;-0.970000000000001;-22.74;-1.33;-0.34;0.0800000000000054;-2.74;-2.05;-0.0800000000000001;-0.260000000000002;-0.91;-0.680000000000001;-0.31
16.95;23.86;1276.82;72.3;71.3;76.96;10.42;426.71;80.7;75.1;12.59;236;601.11;257;209.36;68.98;69.07;72.5;13.9;226.68;75.7;60.4;197.05;78;77.9;332.32;13.74;240.54;69.1;65;104.6;68;80;-0.970000000000001;-22.74;-1.33;-0.34;0.0800000000000054;-2.74;-2.05;-0.0800000000000001;-0.260000000000002;-0.91;-0.680000000000001;-0.31
16.95;23.86;1297.23;72.3;71.3;78.84;10.52;427.55;80.7;75.1;12.59;236;601.11;257;208.69;68.99;69.06;72.75;13.92;225.63;75.7;60.4;199.69;78;77.9;340.26;13.77;241.31;69.1;65;104.6;68.3;80;-0.960000000000001;-22.74;-1.33;-0.309999999999999;0.0800000000000054;-2.74;-1.99;-0.0500000000000003;-0.240000000000002;-0.989999999999998;-1.44;-0.4
16.95;23.86;1248.49;72.3;71.3;78.7;10.55;429.05;80.7;75.1;12.59;236;601.11;257;192.96;69.01;69.09;73.06;13.92;230.58;75.7;60.4;192.83;78;77.9;345.03;13.75;240.49;69.1;65;104.6;68.5;80;-0.960000000000001;-22.74;-1.33;-0.309999999999999;0.0800000000000054;-2.74;-1.99;-0.0500000000000003;-0.240000000000002;-0.989999999999998;-1.44;-0.4
16.95;23.86;1275.99;72.3;71.4;77.63;10.52;424.43;80.6;75.1;12.59;236;601.11;257;198.81;68.99;69.1;73;13.95;232.43;75.7;60.4;202.04;78;77.9;342.91;13.69;240.98;69.1;65;104.9;68.7;80;-0.98;-22.74;-1.32;-0.329999999999998;0.0800000000000054;-2.74;-2.1;-0.0800000000000001;-0.260000000000002;-0.800000000000001;-0.7;-0.31
16.95;23.86;1274.93;72.3;71.4;77.09;10.52;431.33;80.6;75.1;12.59;236;601.11;257;187.63;68.98;69.09;72.38;13.9;228.27;75.6;60.4;213.06;78;77.9;335.73;13.6;240.53;69.2;65;104.9;68;80;-0.98;-22.74;-1.32;-0.329999999999998;0.0800000000000054;-2.74;-2.1;-0.0800000000000001;-0.260000000000002;-0.800000000000001;-0.7;-0.31
16.95;23.86;1280.9;72.3;71.4;76.69;10.45;422.77;80.6;75.1;12.59;236;601.11;257;204.47;68.97;69.04;72.81;13.87;227.1;75.7;60.4;189.24;78;77.9;331.87;13.68;240.54;69.2;65;104.9;67.9;79.9;-0.960000000000001;-22.74;-1.33;-0.359999999999999;0.0600000000000023;-2.74;-2.15;-0.0700000000000003;-0.280000000000001;-0.849999999999998;-0.720000000000001;-0.350000000000001
16.95;23.86;1263.69;72.3;71.4;77.9;10.42;427.85;80.6;75.1;12.59;236;601.11;257;205.73;68.99;69.06;72.94;13.93;229.83;75.6;60.4;186.33;78;77.9;337.36;13.7;241.28;69.2;65;104.7;68.4;79.9;-0.960000000000001;-22.74;-1.33;-0.359999999999999;0.0600000000000023;-2.74;-2.15;-0.0700000000000003;-0.280000000000001;-0.849999999999998;-0.720000000000001;-0.350000000000001
16.95;23.86;1271.74;72.3;71.4;79.11;10.52;427.48;80.6;75.1;12.59;236;601.11;257;214.06;68.98;69.06;73.06;13.94;232.22;75.6;60.3;206.93;78;77.9;340.5;13.88;240.52;69.2;65;104.7;68.9;79.9;-0.960000000000001;-22.74;-1.33;-0.359999999999999;0.0600000000000023;-2.74;-2.15;-0.0700000000000003;-0.280000000000001;-0.849999999999998;-0.720000000000001;-0.350000000000001
16.95;23.86;1271.91;72.3;71.4;78.57;10.55;432.99;80.6;75.1;12.59;236;601.11;257;172.28;69;69.08;72.63;13.89;232.67;75.7;60.3;212.15;78;77.9;347.79;13.79;240.76;69.2;65;104.7;68.5;79.9;-0.98;-22.74;-1.32;-0.34;0.100000000000001;-2.74;-2.12;-0.0700000000000003;-0.27;-0.899999999999999;-0.69;-0.33
16.95;23.86;1257.35;72.3;71.4;76.96;10.48;422.84;80.6;75.1;12.59;236;601.11;257;227.5;69.02;69.06;72.75;13.9;230.2;75.6;60.2;202.06;78;77.9;339.41;13.69;241.29;69.2;65;104.7;68.4;79.8;-0.98;-22.74;-1.32;-0.34;0.100000000000001;-2.74;-2.12;-0.0700000000000003;-0.27;-0.899999999999999;-0.69;-0.33
16.95;23.86;1269.63;72.3;71.4;77.22;10.48;429.61;80.6;75.1;12.59;236;601.11;257;205.91;68.97;69.06;73;13.86;228.8;75.7;60.1;208.73;78;77.9;350.28;13.57;240.53;69.2;64.9;104.7;68.5;79.8;-0.98;-22.74;-1.33;-0.34;0.0700000000000003;-2.74;-2.12;-0.0800000000000001;-0.260000000000002;-0.789999999999999;-0.720000000000001;-0.32
16.95;23.86;1264.23;72.3;71.4;76.82;10.45;425.18;80.6;75.1;12.59;236;601.11;257;203.51;68.97;69.08;72.81;13.91;232.02;75.6;60.1;200.11;78;77.9;338.32;13.62;241.24;69.2;64.9;104.7;69.7;79.8;-0.98;-22.74;-1.33;-0.34;0.0700000000000003;-2.74;-2.12;-0.0800000000000001;-0.260000000000002;-0.789999999999999;-0.720000000000001;-0.32
16.95;23.86;1276.61;72.3;71.4;78.44;10.48;427.65;80.6;75.1;12.59;236;601.11;257;184.29;69.01;69.09;72.69;13.92;232.97;75.6;60;194.28;78;77.9;346.87;13.53;240.52;69.2;64.9;105.3;69.4;79.8;-0.960000000000001;-22.74;-1.31;-0.34;0.109999999999999;-2.74;-2.06;-0.04;-0.240000000000002;-0.84;-0.7;-0.33
16.95;23.86;1262.43;72.3;71.5;78.7;10.52;426.7;80.6;75.1;12.59;236;601.11;257;201.09;68.97;69.06;72.56;13.92;228.5;75.8;59.9;200.03;78;77.9;337.9;13.8;240.72;69.2;64.9;105.3;69.5;79.8;-0.960000000000001;-22.74;-1.31;-0.34;0.109999999999999;-2.74;-2.06;-0.04;-0.240000000000002;-0.84;-0.7;-0.33
16.95;23.86;1257.13;72.3;71.5;78.3;10.55;435.94;80.6;75.1;12.59;236;601.11;257;214.48;68.97;69.05;72.69;13.83;226.5;75.6;59.8;205.35;78;77.9;335.74;13.83;240.51;69.2;64.9;105.3;69.2;79.7;-0.960000000000001;-22.74;-1.31;-0.34;0.109999999999999;-2.74;-2.06;-0.04;-0.240000000000002;-0.84;-0.7;-0.33
16.95;23.86;1252.42;72.3;71.5;77.49;10.48;427.45;80.6;75.1;12.59;236;601.11;257;219.38;68.97;69.06;72.88;13.9;231.53;75.8;59.8;193.8;78;77.9;343.56;13.78;241.09;69.2;64.9;105.8;68.8;79.7;-1;-22.74;-1.33;-0.140000000000001;0.0300000000000011;-2.74;-2.06;-0.0800000000000001;-0.240000000000002;-0.789999999999999;-0.75;-0.32
16.95;23.86;1262.57;72.3;71.5;77.76;10.52;421.26;80.6;75.1;12.59;236;601.11;257;208.68;69.01;69.06;72.56;13.93;232.52;75.6;59.7;198.51;78;77.9;341.96;13.63;240.55;69.2;64.9;105.8;68.8;79.7;-1;-22.74;-1.33;-0.140000000000001;0.0300000000000011;-2.74;-2.06;-0.0800000000000001;-0.240000000000002;-0.789999999999999;-0.75;-0.32
16.95;23.86;1279.64;72.3;71.5;77.36;10.45;426.79;80.6;75.1;12.59;236;601.11;257;176.08;69.01;69.06;72.56;13.93;227.12;75.6;59.7;190.1;78;77.9;345.13;13.59;240.9;69.2;64.9;105.8;69.1;79.7;-0.960000000000001;-22.74;-1.29;-0.329999999999998;0.0500000000000043;-2.74;-2.07;-0.11;-0.27;-0.93;-0.69;-0.350000000000001
16.95;23.86;1259.37;72.3;71.5;78.3;10.48;428.99;80.6;75.1;12.59;236;601.11;257;195.34;68.95;69.05;72.94;13.9;226.45;75.6;59.6;204.16;78;77.9;342.06;13.61;240.52;69.2;64.9;105.7;69.1;79.7;-0.960000000000001;-22.74;-1.29;-0.329999999999998;0.0500000000000043;-2.74;-2.07;-0.11;-0.27;-0.93;-0.69;-0.350000000000001
16.95;23.86;1261.57;72.3;71.5;78.57;10.55;429.55;80.6;75.1;12.59;236;601.11;257;209.97;68.95;69.05;72.94;13.92;229.88;75.6;59.6;195.7;78;77.9;329.19;13.83;240.53;69.2;64.9;105.7;69;79.7;-0.94;-22.74;-1.31;-0.279999999999998;0.160000000000004;-2.74;-2.14;-0.0900000000000003;-0.300000000000001;-0.780000000000001;-0.73;-0.31
16.95;23.86;1262.86;72.3;71.6;76.96;10.52;424.29;80.6;75.1;12.59;236;601.11;257;177.24;68.98;69.07;72.25;13.89;232.05;75.6;59.6;195.76;78;77.9;334.37;13.83;241.29;69.2;64.9;105.7;69.2;79.7;-0.94;-22.74;-1.31;-0.279999999999998;0.160000000000004;-2.74;-2.14;-0.0900000000000003;-0.300000000000001;-0.780000000000001;-0.73;-0.31
16.95;23.86;1256.08;72.3;71.6;76.82;10.52;431.28;80.6;75.1;12.59;236;601.11;257;219.25;68.99;69.05;72.5;13.94;230.85;75.8;59.6;185.88;78;77.9;338.95;13.62;240.54;69.2;64.9;105.5;69.3;79.7;-0.94;-22.74;-1.31;-0.279999999999998;0.160000000000004;-2.74;-2.14;-0.0900000000000003;-0.300000000000001;-0.780000000000001;-0.73;-0.31
16.95;23.86;1267.3;72.3;71.6;76.69;10.45;422.15;80.6;75.1;12.59;236;601.11;257;194.48;68.97;69.08;72.75;13.91;230.1;75.8;59.6;222.69;78;78;341.49;13.65;240.53;69.2;64.9;105.5;69.4;79.7;-0.94;-22.74;-1.3;-0.23;0.100000000000001;-2.74;-2.05;-0.0800000000000001;-0.240000000000002;-0.800000000000001;-0.610000000000001;-0.34
16.95;23.86;1281.08;72.3;71.6;78.84;10.48;428.19;80.6;75.1;12.59;236;601.11;257;216.36;68.95;69.05;72.94;13.94;228.53;75.6;59.6;193.6;78;78;346.96;13.47;240.5;69.2;64.9;105.5;69.1;79.7;-0.94;-22.74;-1.3;-0.23;0.100000000000001;-2.74;-2.05;-0.0800000000000001;-0.240000000000002;-0.800000000000001;-0.610000000000001;-0.34
16.95;23.86;1249.4;72.3;71.6;79.11;10.48;427.44;80.6;75;12.59;236;601.11;257;192.34;69;69.06;72.63;13.85;231.8;75.8;59.6;203.08;78;78;343.55;13.73;240.63;69.2;64.9;105.3;69.4;79.7;-0.960000000000001;-22.74;-1.36;-0.369999999999997;0.130000000000003;-2.74;-2.05;-0.0700000000000003;-0.300000000000001;-0.919999999999998;-0.71;-0.33
16.95;23.86;1261.89;72.3;71.7;78.97;10.52;433.61;80.6;75.1;12.59;236;601.11;257;201.61;68.96;69.05;72.5;13.9;232.97;75.6;59.7;200.02;78;78;336.83;13.55;240.72;69.2;64.9;105.3;69.4;79.7;-0.960000000000001;-22.74;-1.36;-0.369999999999997;0.130000000000003;-2.74;-2.05;-0.0700000000000003;-0.300000000000001;-0.919999999999998;-0.71;-0.33
16.95;23.86;1258.18;72.3;71.7;77.36;10.48;424.14;80.6;75;12.59;236;601.11;257;208.55;69;69.06;72.81;13.86;229.18;75.8;59.7;190.65;78;78;339.47;13.85;240.5;69.2;64.9;105.3;69;79.7;-0.960000000000001;-22.74;-1.34;-0.189999999999998;0.120000000000005;-2.74;-2.11;-0.0300000000000002;-0.25;-0.84;-0.67;-0.350000000000001
16.95;23.86;1255.19;72.3;71.7;78.17;10.52;428.98;80.6;75;12.59;236;601.11;257;218.13;68.97;69.09;72.81;13.91;227.75;75.8;59.7;193.72;78;78;332.46;13.65;241.16;69.2;64.9;105.5;69.2;79.7;-0.960000000000001;-22.74;-1.34;-0.189999999999998;0.120000000000005;-2.74;-2.11;-0.0300000000000002;-0.25;-0.84;-0.67;-0.350000000000001
16.95;23.86;1287.77;72.3;71.7;77.49;10.48;425.87;80.6;75;12.59;236;601.11;257;189.92;69.03;69.09;72.81;13.9;231.53;75.6;59.8;208.71;78;78;342.92;13.7;240.52;69.2;64.9;105.5;69.1;79.7;-0.960000000000001;-22.74;-1.33;-0.349999999999998;0.0400000000000063;-2.74;-2.05;-0.0600000000000001;-0.289999999999999;-0.789999999999999;-0.640000000000001;-0.350000000000001
16.95;23.86;1296.83;72.3;71.7;77.9;10.52;428.96;80.6;75;12.59;236;601.11;257;188.87;68.98;69.08;72.5;13.93;232.48;75.8;59.9;179.81;78;78;331.79;13.65;240.76;69.2;64.9;105.5;69.5;79.7;-0.960000000000001;-22.74;-1.33;-0.349999999999998;0.0400000000000063;-2.74;-2.05;-0.0600000000000001;-0.289999999999999;-0.789999999999999;-0.640000000000001;-0.350000000000001
16.95;23.86;1258.55;72.3;71.8;78.03;10.52;426.69;80.6;75;12.59;236;601.11;257;176.79;68.97;69.07;72.69;13.86;226.85;75.6;60;181.52;78;78;345.98;13.64;241.25;69.2;64.9;105.4;69.2;79.7;-0.94;-22.74;-1.31;-0.300000000000001;0.100000000000001;-2.74;-2.15;-0.0700000000000003;-0.260000000000002;-0.5;-0.67;-0.36
16.95;23.86;1262.6;72.3;71.8;76.96;10.52;435.94;80.6;75;12.59;236;601.11;257;201.18;69;69.09;72.88;13.84;225.72;75.8;60;224.61;78;78;335.24;13.89;240.48;69.2;64.9;105.4;69.2;79.7;-0.94;-22.74;-1.31;-0.300000000000001;0.100000000000001;-2.74;-2.15;-0.0700000000000003;-0.260000000000002;-0.5;-0.67;-0.36
16.95;23.86;1281.44;72.3;71.8;76.69;10.48;426.94;80.6;75;12.59;236;601.11;257;213.53;68.97;69.06;72.63;13.87;230.53;75.6;60.1;215.46;78;78;335.75;13.85;241.23;69.2;64.9;105.4;69.1;79.7;-0.98;-22.74;-1.3;-0.259999999999998;0.0700000000000003;-2.74;-2.08;-0.0800000000000001;-0.25;-0.809999999999999;-0.720000000000001;-0.32
16.95;23.86;1264.63;72.3;71.8;76.15;10.52;421.24;80.6;75;12.59;236;601.11;257;202.21;68.97;69.09;72.56;13.93;231.8;75.6;60.1;214.01;78;78;337.2;13.8;240.51;69.2;64.9;105;69.6;79.7;-0.98;-22.74;-1.3;-0.259999999999998;0.0700000000000003;-2.74;-2.08;-0.0800000000000001;-0.25;-0.809999999999999;-0.720000000000001;-0.32
16.95;23.86;1283.01;72.3;71.8;76.69;10.45;426.92;80.6;75;12.59;236;601.11;257;210.49;68.97;69.09;72.63;13.91;227.88;75.8;60.2;203.96;78;78.1;336.44;13.56;240.58;69.2;64.9;105;69.4;79.8;-0.960000000000001;-22.74;-1.36;-0.359999999999999;0.140000000000001;-2.74;-2.13;-0.0900000000000003;-0.27;-0.809999999999999;-0.680000000000001;-0.34
16.95;23.86;1275.17;72.3;71.9;78.17;10.48;428.24;80.6;75;12.59;236;601.11;257;188.68;69;69.09;72.81;13.86;227.58;75.6;60.3;197.97;78;78.1;346.75;13.8;241.28;69.2;64.9;105;69.6;79.8;-0.960000000000001;-22.74;-1.36;-0.359999999999999;0.140000000000001;-2.74;-2.13;-0.0900000000000003;-0.27;-0.809999999999999;-0.680000000000001;-0.34
16.95;23.86;1266.96;72.3;71.9;78.3;10.52;429.61;80.6;75;12.59;236;601.11;257;209.16;68.97;69.06;72.81;13.87;229.1;75.8;60.3;191.97;78;78.1;340.97;13.69;240.52;69.3;64.9;105.6;69.1;79.8;-0.960000000000001;-22.74;-1.36;-0.359999999999999;0.140000000000001;-2.74;-2.13;-0.0900000000000003;-0.27;-0.809999999999999;-0.680000000000001;-0.34
16.95;23.86;1267.41;72.3;71.9;76.96;10.52;423.6;80.6;75;12.59;236;601.11;257;178.42;68.97;69.07;72.19;13.92;232.05;75.7;60.3;163.03;78;78.1;343.88;13.67;241.09;69.3;64.9;105.6;69.5;79.8;-0.98;-22.74;-1.34;-0.349999999999998;0.120000000000005;-2.74;-2.14;-0.0500000000000003;-0.300000000000001;-0.759999999999998;-0.65;-0.34
16.95;23.86;1249.52;72.3;71.9;76.69;10.55;432.11;80.6;75;12.59;236;601.11;257;220.47;69.01;69.09;72.5;13.94;232.72;75.7;60.4;180.14;78;78.1;334.87;13.67;240.52;69.3;64.9;105.4;68.9;79.8;-0.98;-22.74;-1.34;-0.349999999999998;0.120000000000005;-2.74;-2.14;-0.0500000000000003;-0.300000000000001;-0.759999999999998;-0.65;-0.34
